entity_head	relation	entity_tail
m.010l0mm	3	20
m.0dz9ds4	3	20
m.0dz9ds4	3	1393
m.0dz9ds4	3	0
m.0dz9ds4	3	12
m.0dz9ds4	3	1744
m.0dz9ds4	3	1239
m.0dz9ds4	3	1393
m.0dz9ds4	3	1393
m.0ft4nsn	3	20
m.0ft4nsn	3	1393
m.0ft4nsn	3	0
m.0ft4nsn	3	12
m.0ft4nsn	3	1744
m.0ft4nsn	3	1239
m.0ft4nsn	3	1393
m.0ft4nsn	3	1393
m.0fsxr6l	3	20
m.0fsxr6l	3	1393
m.0fsxr6l	3	0
m.0fsxr6l	3	12
m.0fsxr6l	3	1744
m.0fsxr6l	3	1239
m.0fsxr6l	3	1393
m.0fsxr6l	3	1393
m.0dz9dr4	3	20
m.0dz9dr4	3	1393
m.0dz9dr4	3	0
m.0dz9dr4	3	12
m.0dz9dr4	3	1744
m.0dz9dr4	3	1239
m.0dz9dr4	3	1393
m.0dz9dr4	3	1393
m.0dz9dms	3	20
m.0dz9dms	3	1393
m.0dz9dms	3	0
m.0dz9dms	3	12
m.0dz9dms	3	1744
m.0dz9dms	3	1239
m.0dz9dms	3	1393
m.0dz9dms	3	1393
m.0rj108m	3	248
m.0rj108m	3	119
m.0rj108m	3	108
m.0rj108m	3	248
m.0rj108m	3	894
m.0rj108m	3	19
m.0rj108m	3	1568
m.0rj108m	3	46
m.0rj108m	3	1072
m.0rj108m	3	1709
m.0rj108m	3	1568
m.0rj108m	3	13
m.0rj108m	3	1077
m.0rj108m	3	1255
m.0rj108m	3	1164
m.0rj108m	3	1287
m.0yd_gl0	3	39
m.0yd_gl0	3	1239
m.0yd_gl0	3	43
m.0yd_gl0	3	162
m.0yd_gl0	3	152
m.0yd_gl0	3	848
m.0yd_gl0	3	1004
m.0yd_gl0	3	1487
m.0yd_gl0	3	132
m.0yd_gl0	3	990
m.0yd_gl0	3	12
m.0yd_gl0	3	196
m.0dpmb92	3	39
m.0dpmb92	3	1239
m.0dpmb92	3	43
m.0dpmb92	3	162
m.0dpmb92	3	152
m.0dpmb92	3	848
m.0dpmb92	3	1004
m.0dpmb92	3	1487
m.0dpmb92	3	132
m.0dpmb92	3	990
m.0dpmb92	3	12
m.0dpmb92	3	196
m.0dpmb9w	3	39
m.0dpmb9w	3	1239
m.0dpmb9w	3	43
m.0dpmb9w	3	162
m.0dpmb9w	3	152
m.0dpmb9w	3	848
m.0dpmb9w	3	1004
m.0dpmb9w	3	1487
m.0dpmb9w	3	132
m.0dpmb9w	3	990
m.0dpmb9w	3	12
m.0dpmb9w	3	196
m.0jy47k7	3	39
m.0jy47k7	3	1239
m.0jy47k7	3	43
m.0jy47k7	3	162
m.0jy47k7	3	152
m.0jy47k7	3	848
m.0jy47k7	3	1004
m.0jy47k7	3	1487
m.0jy47k7	3	132
m.0jy47k7	3	990
m.0jy47k7	3	12
m.0jy47k7	3	196
m.0dpld7r	3	39
m.0dpld7r	3	1239
m.0dpld7r	3	43
m.0dpld7r	3	162
m.0dpld7r	3	152
m.0dpld7r	3	848
m.0dpld7r	3	1004
m.0dpld7r	3	1487
m.0dpld7r	3	132
m.0dpld7r	3	990
m.0dpld7r	3	12
m.0dpld7r	3	196
m.0dpmb9r	3	39
m.0dpmb9r	3	1239
m.0dpmb9r	3	43
m.0dpmb9r	3	162
m.0dpmb9r	3	152
m.0dpmb9r	3	848
m.0dpmb9r	3	1004
m.0dpmb9r	3	1487
m.0dpmb9r	3	132
m.0dpmb9r	3	990
m.0dpmb9r	3	12
m.0dpmb9r	3	196
m.0qddxt	3	39
m.0qddxt	3	1239
m.0qddxt	3	43
m.0qddxt	3	162
m.0qddxt	3	152
m.0qddxt	3	848
m.0qddxt	3	1004
m.0qddxt	3	1487
m.0qddxt	3	132
m.0qddxt	3	990
m.0qddxt	3	12
m.0qddxt	3	196
m.012rzn3	3	39
m.012rzn3	3	1239
m.012rzn3	3	43
m.012rzn3	3	162
m.012rzn3	3	152
m.012rzn3	3	848
m.012rzn3	3	1004
m.012rzn3	3	1487
m.012rzn3	3	132
m.012rzn3	3	990
m.012rzn3	3	12
m.012rzn3	3	196
m.012rznb	3	39
m.012rznb	3	1239
m.012rznb	3	43
m.012rznb	3	162
m.012rznb	3	152
m.012rznb	3	848
m.012rznb	3	1004
m.012rznb	3	1487
m.012rznb	3	132
m.012rznb	3	990
m.012rznb	3	12
m.012rznb	3	196
m.012rzqz	3	39
m.012rzqz	3	1239
m.012rzqz	3	43
m.012rzqz	3	162
m.012rzqz	3	152
m.012rzqz	3	848
m.012rzqz	3	1004
m.012rzqz	3	1487
m.012rzqz	3	132
m.012rzqz	3	990
m.012rzqz	3	12
m.012rzqz	3	196
m.0qddyx	3	39
m.0qddyx	3	1239
m.0qddyx	3	43
m.0qddyx	3	162
m.0qddyx	3	152
m.0qddyx	3	848
m.0qddyx	3	1004
m.0qddyx	3	1487
m.0qddyx	3	132
m.0qddyx	3	990
m.0qddyx	3	12
m.0qddyx	3	196
m.0rggv1g	3	50
m.0rggv1g	3	1239
m.0rggv1g	3	20
m.0rggv1g	3	33
m.0rggv1g	3	63
m.0rggv1g	3	12
m.0rggv1g	3	131
m.0rggv1g	3	110
m.0fd41l_	3	50
m.0fd41l_	3	1239
m.0fd41l_	3	20
m.0fd41l_	3	33
m.0fd41l_	3	63
m.0fd41l_	3	12
m.0fd41l_	3	131
m.0fd41l_	3	110
m.0nl33pt	3	50
m.0nl33pt	3	1239
m.0nl33pt	3	20
m.0nl33pt	3	33
m.0nl33pt	3	63
m.0nl33pt	3	12
m.0nl33pt	3	131
m.0nl33pt	3	110
m.0f57061	3	50
m.0f57061	3	1239
m.0f57061	3	20
m.0f57061	3	33
m.0f57061	3	63
m.0f57061	3	12
m.0f57061	3	131
m.0f57061	3	110
m.0dr6vcr	3	50
m.0dr6vcr	3	1239
m.0dr6vcr	3	20
m.0dr6vcr	3	33
m.0dr6vcr	3	63
m.0dr6vcr	3	12
m.0dr6vcr	3	131
m.0dr6vcr	3	110
m.0f3128z	3	50
m.0f3128z	3	1239
m.0f3128z	3	20
m.0f3128z	3	33
m.0f3128z	3	63
m.0f3128z	3	12
m.0f3128z	3	131
m.0f3128z	3	110
m.0y6918m	3	50
m.0y6918m	3	1239
m.0y6918m	3	20
m.0y6918m	3	33
m.0y6918m	3	63
m.0y6918m	3	12
m.0y6918m	3	131
m.0y6918m	3	110
m.0y38m1	3	1458
m.0y38m1	3	1261
m.0y38m1	3	1733
m.0y38m1	3	1232
m.0y38m1	3	234
m.0y38m1	3	34
m.0y38m1	3	1726
m.0s6c99	3	1458
m.0s6c99	3	1261
m.0s6c99	3	1733
m.0s6c99	3	1232
m.0s6c99	3	234
m.0s6c99	3	34
m.0s6c99	3	1726
m.0s6c8n	3	1458
m.0s6c8n	3	1261
m.0s6c8n	3	1733
m.0s6c8n	3	1232
m.0s6c8n	3	234
m.0s6c8n	3	34
m.0s6c8n	3	1726
m.0s6c73	3	1458
m.0s6c73	3	1261
m.0s6c73	3	1733
m.0s6c73	3	1232
m.0s6c73	3	234
m.0s6c73	3	34
m.0s6c73	3	1726
m.0shj87	3	1458
m.0shj87	3	1261
m.0shj87	3	1733
m.0shj87	3	1232
m.0shj87	3	234
m.0shj87	3	34
m.0shj87	3	1726
m.0shj5v	3	1458
m.0shj5v	3	1261
m.0shj5v	3	1733
m.0shj5v	3	1232
m.0shj5v	3	234
m.0shj5v	3	34
m.0shj5v	3	1726
m.0whzsrs	3	1458
m.0whzsrs	3	1261
m.0whzsrs	3	1733
m.0whzsrs	3	1232
m.0whzsrs	3	234
m.0whzsrs	3	34
m.0whzsrs	3	1726
m.0wj9tlj	3	1458
m.0wj9tlj	3	1261
m.0wj9tlj	3	1733
m.0wj9tlj	3	1232
m.0wj9tlj	3	234
m.0wj9tlj	3	34
m.0wj9tlj	3	1726
m.0whb5w7	3	1458
m.0whb5w7	3	1261
m.0whb5w7	3	1733
m.0whb5w7	3	1232
m.0whb5w7	3	234
m.0whb5w7	3	34
m.0whb5w7	3	1726
m.0wk2wn_	3	1458
m.0wk2wn_	3	1261
m.0wk2wn_	3	1733
m.0wk2wn_	3	1232
m.0wk2wn_	3	234
m.0wk2wn_	3	34
m.0wk2wn_	3	1726
m.0mb00v	3	12
m.0mb00v	3	20
m.0mb00v	3	1239
m.0mb00v	3	77
m.0mb00v	3	0
m.0mb00v	3	29
m.0mb00v	3	43
m.0mb00v	3	199
m.0mb00v	3	1393
m.0m1bpm	3	12
m.0m1bpm	3	20
m.0m1bpm	3	1239
m.0m1bpm	3	77
m.0m1bpm	3	0
m.0m1bpm	3	29
m.0m1bpm	3	43
m.0m1bpm	3	199
m.0m1bpm	3	1393
m.0rdhm6	3	12
m.0rdhm6	3	20
m.0rdhm6	3	1239
m.0rdhm6	3	77
m.0rdhm6	3	0
m.0rdhm6	3	29
m.0rdhm6	3	43
m.0rdhm6	3	199
m.0rdhm6	3	1393
m.0m73hj	3	12
m.0m73hj	3	20
m.0m73hj	3	1239
m.0m73hj	3	77
m.0m73hj	3	0
m.0m73hj	3	29
m.0m73hj	3	43
m.0m73hj	3	199
m.0m73hj	3	1393
m.0m73jm	3	12
m.0m73jm	3	20
m.0m73jm	3	1239
m.0m73jm	3	77
m.0m73jm	3	0
m.0m73jm	3	29
m.0m73jm	3	43
m.0m73jm	3	199
m.0m73jm	3	1393
m.0m73h2	3	12
m.0m73h2	3	20
m.0m73h2	3	1239
m.0m73h2	3	77
m.0m73h2	3	0
m.0m73h2	3	29
m.0m73h2	3	43
m.0m73h2	3	199
m.0m73h2	3	1393
m.017n5g7	3	2
m.017n5g7	3	1239
m.017n5g7	3	227
m.017n5g7	3	1178
m.0fv136_	3	2
m.0fv136_	3	1239
m.0fv136_	3	227
m.0fv136_	3	1178
m.0dxg7np	3	42
m.0dxg7np	3	1178
m.0dxg7np	3	2
m.0dxg7np	3	1239
m.0dxg7np	3	85
m.0dxg7np	3	1089
m.0dxg7np	3	227
m.0dxg7np	3	1004
m.0dxg7np	3	1306
m.0nlxx0t	3	85
m.0nlxx0t	3	1446
m.0nlxx0t	3	1239
m.0nlxx0t	3	12
m.0nlxx0t	3	1009
m.0nlxx0t	3	42
m.0nlxx0t	3	20
m.0nnjp2t	3	85
m.0nnjp2t	3	1446
m.0nnjp2t	3	1239
m.0nnjp2t	3	12
m.0nnjp2t	3	1009
m.0nnjp2t	3	42
m.0nnjp2t	3	20
m.0vc5ytj	3	224
m.0vc5ytj	3	230
m.0vc5ytj	3	119
m.0vc5ytj	3	64
m.0vc5ytj	3	329
m.0vc5ytj	3	960
m.0vc5ytj	3	329
m.0vc5ytj	3	46
m.0vc5ytj	3	894
m.0vc5ytj	3	950
m.0vc5ytj	3	1487
m.0vc5ytj	3	245
m.0vc5ytj	3	505
m.0vc5ytj	3	167
m.0vbrdx3	3	224
m.0vbrdx3	3	230
m.0vbrdx3	3	119
m.0vbrdx3	3	64
m.0vbrdx3	3	329
m.0vbrdx3	3	960
m.0vbrdx3	3	329
m.0vbrdx3	3	46
m.0vbrdx3	3	894
m.0vbrdx3	3	950
m.0vbrdx3	3	1487
m.0vbrdx3	3	245
m.0vbrdx3	3	505
m.0vbrdx3	3	167
m.0snczv2	3	224
m.0snczv2	3	230
m.0snczv2	3	119
m.0snczv2	3	64
m.0snczv2	3	329
m.0snczv2	3	960
m.0snczv2	3	329
m.0snczv2	3	46
m.0snczv2	3	894
m.0snczv2	3	950
m.0snczv2	3	1487
m.0snczv2	3	245
m.0snczv2	3	505
m.0snczv2	3	167
m.0f_fm45	3	224
m.0f_fm45	3	230
m.0f_fm45	3	119
m.0f_fm45	3	64
m.0f_fm45	3	329
m.0f_fm45	3	960
m.0f_fm45	3	329
m.0f_fm45	3	46
m.0f_fm45	3	894
m.0f_fm45	3	950
m.0f_fm45	3	1487
m.0f_fm45	3	245
m.0f_fm45	3	505
m.0f_fm45	3	167
m.0qjtm0r	3	224
m.0qjtm0r	3	230
m.0qjtm0r	3	119
m.0qjtm0r	3	64
m.0qjtm0r	3	329
m.0qjtm0r	3	960
m.0qjtm0r	3	329
m.0qjtm0r	3	46
m.0qjtm0r	3	894
m.0qjtm0r	3	950
m.0qjtm0r	3	1487
m.0qjtm0r	3	245
m.0qjtm0r	3	505
m.0qjtm0r	3	167
m.0q70gbw	3	224
m.0q70gbw	3	230
m.0q70gbw	3	119
m.0q70gbw	3	64
m.0q70gbw	3	329
m.0q70gbw	3	960
m.0q70gbw	3	329
m.0q70gbw	3	46
m.0q70gbw	3	894
m.0q70gbw	3	950
m.0q70gbw	3	1487
m.0q70gbw	3	245
m.0q70gbw	3	505
m.0q70gbw	3	167
m.0qfnggd	3	224
m.0qfnggd	3	230
m.0qfnggd	3	119
m.0qfnggd	3	64
m.0qfnggd	3	329
m.0qfnggd	3	960
m.0qfnggd	3	329
m.0qfnggd	3	46
m.0qfnggd	3	894
m.0qfnggd	3	950
m.0qfnggd	3	1487
m.0qfnggd	3	245
m.0qfnggd	3	505
m.0qfnggd	3	167
m.0nd1lv	3	9
m.0nd1lv	3	23
m.0nd1lv	3	1923
m.0nd1lv	3	529
m.0nd1lv	3	1
m.0nd1lv	3	224
m.0nd1lv	3	0
m.0nd1lv	3	1844
m.0nd1lv	3	19
m.0nd1lv	3	20
m.0v613m	3	9
m.0v613m	3	23
m.0v613m	3	1923
m.0v613m	3	529
m.0v613m	3	1
m.0v613m	3	224
m.0v613m	3	0
m.0v613m	3	1844
m.0v613m	3	19
m.0v613m	3	20
m.0dmy50b	3	7
m.0dmy50b	3	1239
m.0dmy50b	3	39
m.0dmy50b	3	75
m.0dmy50b	3	158
m.0dmy50s	3	7
m.0dmy50s	3	1239
m.0dmy50s	3	39
m.0dmy50s	3	75
m.0dmy50s	3	158
m.0x905c	3	1009
m.0x905c	3	1239
m.0x905c	3	1680
m.0x905c	3	42
m.0x905c	3	85
m.0x905c	3	1178
m.0x905c	3	20
m.0x905c	3	51
m.0x905c	3	1726
m.0x905c	3	12
m.012ypds	3	1009
m.012ypds	3	1239
m.012ypds	3	1680
m.012ypds	3	42
m.012ypds	3	85
m.012ypds	3	1178
m.012ypds	3	20
m.012ypds	3	51
m.012ypds	3	1726
m.012ypds	3	12
m.01163bm2	3	230
m.01163bm2	3	1287
m.01163bm2	3	46
m.01163bm2	3	52
m.01163bm2	3	128
m.01163bm2	3	1784
m.01163bm2	3	918
m.01163bm2	3	20
m.01163bm2	3	1251
m.01163bm2	3	1070
m.01163bm2	3	110
m.01163bm2	3	1239
m.01163bm2	3	880
m.01163bm2	3	880
m.01163bm2	3	68
m.01163bm2	3	1487
m.01163bm2	3	1179
m.01163bm2	3	40
m.01163bm2	3	28
m.01163bm2	3	119
m.0nl41y9	3	230
m.0nl41y9	3	1287
m.0nl41y9	3	46
m.0nl41y9	3	52
m.0nl41y9	3	128
m.0nl41y9	3	1784
m.0nl41y9	3	918
m.0nl41y9	3	20
m.0nl41y9	3	1251
m.0nl41y9	3	1070
m.0nl41y9	3	110
m.0nl41y9	3	1239
m.0nl41y9	3	880
m.0nl41y9	3	880
m.0nl41y9	3	68
m.0nl41y9	3	1487
m.0nl41y9	3	1179
m.0nl41y9	3	40
m.0nl41y9	3	28
m.0nl41y9	3	119
m.0nmnqww	3	230
m.0nmnqww	3	1287
m.0nmnqww	3	46
m.0nmnqww	3	52
m.0nmnqww	3	128
m.0nmnqww	3	1784
m.0nmnqww	3	918
m.0nmnqww	3	20
m.0nmnqww	3	1251
m.0nmnqww	3	1070
m.0nmnqww	3	110
m.0nmnqww	3	1239
m.0nmnqww	3	880
m.0nmnqww	3	880
m.0nmnqww	3	68
m.0nmnqww	3	1487
m.0nmnqww	3	1179
m.0nmnqww	3	40
m.0nmnqww	3	28
m.0nmnqww	3	119
m.0nlq8f1	3	230
m.0nlq8f1	3	1287
m.0nlq8f1	3	46
m.0nlq8f1	3	52
m.0nlq8f1	3	128
m.0nlq8f1	3	1784
m.0nlq8f1	3	918
m.0nlq8f1	3	20
m.0nlq8f1	3	1251
m.0nlq8f1	3	1070
m.0nlq8f1	3	110
m.0nlq8f1	3	1239
m.0nlq8f1	3	880
m.0nlq8f1	3	880
m.0nlq8f1	3	68
m.0nlq8f1	3	1487
m.0nlq8f1	3	1179
m.0nlq8f1	3	40
m.0nlq8f1	3	28
m.0nlq8f1	3	119
m.01883cw	3	21
m.01883cw	3	20
m.01883cw	3	1287
m.01883cw	3	1239
m.01883cw	3	68
m.01883cw	3	1025
m.01883cw	3	50
m.01883cw	3	47
m.01883cw	3	16
m.01883cw	3	110
m.01883cw	3	90
m.01883cw	3	1668
m.01883cw	3	22
m.01883cw	3	1802
m.01883cw	3	1927
m.01883cw	3	1902
m.01883cw	3	1709
m.01883cw	3	12
m.01883cw	3	1256
m.01883cw	3	17
m.0ztbxp	3	21
m.0ztbxp	3	20
m.0ztbxp	3	1287
m.0ztbxp	3	1239
m.0ztbxp	3	68
m.0ztbxp	3	1025
m.0ztbxp	3	50
m.0ztbxp	3	47
m.0ztbxp	3	16
m.0ztbxp	3	110
m.0ztbxp	3	90
m.0ztbxp	3	1668
m.0ztbxp	3	22
m.0ztbxp	3	1802
m.0ztbxp	3	1927
m.0ztbxp	3	1902
m.0ztbxp	3	1709
m.0ztbxp	3	12
m.0ztbxp	3	1256
m.0ztbxp	3	17
m.0nnytfs	3	1287
m.0nnytfs	3	153
m.0nnytfs	3	56
m.0nnytfs	3	68
m.0nnytfs	3	50
m.0nnytfs	3	33
m.0nnytfs	3	1463
m.0nnytfs	3	253
m.0nnytfs	3	19
m.0nnytfs	3	58
m.0nnytfs	3	17
m.0nnytfs	3	1902
m.0nnytfs	3	153
m.0nnytfs	3	88
m.0nnytfs	3	110
m.0nnytfs	3	1239
m.0nnytfs	3	103
m.0nnytfs	3	29
m.0_mpflr	3	1287
m.0_mpflr	3	153
m.0_mpflr	3	56
m.0_mpflr	3	68
m.0_mpflr	3	50
m.0_mpflr	3	33
m.0_mpflr	3	1463
m.0_mpflr	3	253
m.0_mpflr	3	19
m.0_mpflr	3	58
m.0_mpflr	3	17
m.0_mpflr	3	1902
m.0_mpflr	3	153
m.0_mpflr	3	88
m.0_mpflr	3	110
m.0_mpflr	3	1239
m.0_mpflr	3	103
m.0_mpflr	3	29
m.0wsgh0	3	1239
m.0wsgh0	3	22
m.0wsgh0	3	21
m.0wsgh0	3	1287
m.0wsgh0	3	16
m.0wsgh0	3	110
m.0wsgh0	3	20
m.0wsgh0	3	1668
m.0wsgh0	3	1902
m.0wsgh0	3	16
m.0wsgh0	3	1031
m.0wsgh0	3	316
m.0wsgh0	3	68
m.0wsgh0	3	1927
m.0wsgh0	3	1256
m.0wsgh0	3	248
m.0wsgh0	3	132
m.0wsgh0	3	50
m.0wsgh0	3	17
m.0wsgh0	3	173
m.0wsgh0	3	1802
m.0wsgh0	3	12
m.0wsgh0	3	1709
m.0wsgh0	3	1487
m.0wsgh0	3	239
m.0wsgh0	3	1002
m.0wsgh0	3	630
m.0wsgh0	3	248
m.0ysbcp	3	1239
m.0ysbcp	3	22
m.0ysbcp	3	21
m.0ysbcp	3	1287
m.0ysbcp	3	16
m.0ysbcp	3	110
m.0ysbcp	3	20
m.0ysbcp	3	1668
m.0ysbcp	3	1902
m.0ysbcp	3	16
m.0ysbcp	3	1031
m.0ysbcp	3	316
m.0ysbcp	3	68
m.0ysbcp	3	1927
m.0ysbcp	3	1256
m.0ysbcp	3	248
m.0ysbcp	3	132
m.0ysbcp	3	50
m.0ysbcp	3	17
m.0ysbcp	3	173
m.0ysbcp	3	1802
m.0ysbcp	3	12
m.0ysbcp	3	1709
m.0ysbcp	3	1487
m.0ysbcp	3	239
m.0ysbcp	3	1002
m.0ysbcp	3	630
m.0ysbcp	3	248
m.0179dy7	3	19
m.0179dy7	3	1923
m.0179dy7	3	1709
m.0179dy7	3	248
m.0179dy7	3	894
m.0179dy7	3	9
m.0179dy7	3	230
m.0179dy7	3	1287
m.0179dy7	3	20
m.0179dy7	3	36
m.0179dy7	3	248
m.0179dy7	3	1902
m.0179dy7	3	46
m.0179dy7	3	1463
m.0179dy7	3	119
m.0179dy7	3	1072
m.0179dy7	3	13
m.0179dy7	3	27
m.0yfp_h	3	19
m.0yfp_h	3	253
m.0yfp_h	3	1287
m.0yfp_h	3	68
m.0yfp_h	3	585
m.0yfp_h	3	1463
m.0yfp_h	3	9
m.0yfp_h	3	253
m.0yfp_h	3	1138
m.0yfp_h	3	56
m.0yfp_h	3	754
m.0yfp_h	3	1902
m.0yfp_h	3	585
m.0yfp_h	3	36
m.0yfp_h	3	529
m.0yfp_h	3	894
m.0yfp_h	3	49
m.0yfp_h	3	143
m.0yfp_h	3	224
m.0yfp_h	3	0
m.0yfp_h	3	17
m.0yfp_h	3	654
m.0yfp_h	3	444
m.0yfp_h	3	230
m.0yfp_h	3	30
m.0yfp_h	3	1239
m.0dnx0dp	3	19
m.0dnx0dp	3	253
m.0dnx0dp	3	1287
m.0dnx0dp	3	68
m.0dnx0dp	3	585
m.0dnx0dp	3	1463
m.0dnx0dp	3	9
m.0dnx0dp	3	253
m.0dnx0dp	3	1138
m.0dnx0dp	3	56
m.0dnx0dp	3	754
m.0dnx0dp	3	1902
m.0dnx0dp	3	585
m.0dnx0dp	3	36
m.0dnx0dp	3	529
m.0dnx0dp	3	894
m.0dnx0dp	3	49
m.0dnx0dp	3	143
m.0dnx0dp	3	224
m.0dnx0dp	3	0
m.0dnx0dp	3	17
m.0dnx0dp	3	654
m.0dnx0dp	3	444
m.0dnx0dp	3	230
m.0dnx0dp	3	30
m.0dnx0dp	3	1239
m.0fsbjbl	3	19
m.0fsbjbl	3	253
m.0fsbjbl	3	1287
m.0fsbjbl	3	68
m.0fsbjbl	3	585
m.0fsbjbl	3	1463
m.0fsbjbl	3	9
m.0fsbjbl	3	253
m.0fsbjbl	3	1138
m.0fsbjbl	3	56
m.0fsbjbl	3	754
m.0fsbjbl	3	1902
m.0fsbjbl	3	585
m.0fsbjbl	3	36
m.0fsbjbl	3	529
m.0fsbjbl	3	894
m.0fsbjbl	3	49
m.0fsbjbl	3	143
m.0fsbjbl	3	224
m.0fsbjbl	3	0
m.0fsbjbl	3	17
m.0fsbjbl	3	654
m.0fsbjbl	3	444
m.0fsbjbl	3	230
m.0fsbjbl	3	30
m.0fsbjbl	3	1239
m.0fqw37d	3	19
m.0fqw37d	3	253
m.0fqw37d	3	1287
m.0fqw37d	3	68
m.0fqw37d	3	585
m.0fqw37d	3	1463
m.0fqw37d	3	9
m.0fqw37d	3	253
m.0fqw37d	3	1138
m.0fqw37d	3	56
m.0fqw37d	3	754
m.0fqw37d	3	1902
m.0fqw37d	3	585
m.0fqw37d	3	36
m.0fqw37d	3	529
m.0fqw37d	3	894
m.0fqw37d	3	49
m.0fqw37d	3	143
m.0fqw37d	3	224
m.0fqw37d	3	0
m.0fqw37d	3	17
m.0fqw37d	3	654
m.0fqw37d	3	444
m.0fqw37d	3	230
m.0fqw37d	3	30
m.0fqw37d	3	1239
m.0fsqd48	3	19
m.0fsqd48	3	253
m.0fsqd48	3	1287
m.0fsqd48	3	68
m.0fsqd48	3	585
m.0fsqd48	3	1463
m.0fsqd48	3	9
m.0fsqd48	3	253
m.0fsqd48	3	1138
m.0fsqd48	3	56
m.0fsqd48	3	754
m.0fsqd48	3	1902
m.0fsqd48	3	585
m.0fsqd48	3	36
m.0fsqd48	3	529
m.0fsqd48	3	894
m.0fsqd48	3	49
m.0fsqd48	3	143
m.0fsqd48	3	224
m.0fsqd48	3	0
m.0fsqd48	3	17
m.0fsqd48	3	654
m.0fsqd48	3	444
m.0fsqd48	3	230
m.0fsqd48	3	30
m.0fsqd48	3	1239
m.0m03ws	3	50
m.0m03ws	3	16
m.0m03ws	3	110
m.0m03ws	3	20
m.0m03ws	3	12
m.0m03ws	3	16
m.0m03ws	3	1287
m.0m03ws	3	68
m.0m03ws	3	132
m.0m03ws	3	153
m.0m03ws	3	1927
m.0m03ws	3	162
m.0m03ws	3	1004
m.0m03ws	3	33
m.0m03ws	3	7
m.0m03ws	3	39
m.0m03ws	3	32
m.0m03ws	3	16
m.0m03wb	3	50
m.0m03wb	3	16
m.0m03wb	3	110
m.0m03wb	3	20
m.0m03wb	3	12
m.0m03wb	3	16
m.0m03wb	3	1287
m.0m03wb	3	68
m.0m03wb	3	132
m.0m03wb	3	153
m.0m03wb	3	1927
m.0m03wb	3	162
m.0m03wb	3	1004
m.0m03wb	3	33
m.0m03wb	3	7
m.0m03wb	3	39
m.0m03wb	3	32
m.0m03wb	3	16
m.0m03vx	3	50
m.0m03vx	3	16
m.0m03vx	3	110
m.0m03vx	3	20
m.0m03vx	3	12
m.0m03vx	3	16
m.0m03vx	3	1287
m.0m03vx	3	68
m.0m03vx	3	132
m.0m03vx	3	153
m.0m03vx	3	1927
m.0m03vx	3	162
m.0m03vx	3	1004
m.0m03vx	3	33
m.0m03vx	3	7
m.0m03vx	3	39
m.0m03vx	3	32
m.0m03vx	3	16
m.0vbkc0	3	50
m.0vbkc0	3	16
m.0vbkc0	3	110
m.0vbkc0	3	20
m.0vbkc0	3	12
m.0vbkc0	3	16
m.0vbkc0	3	1287
m.0vbkc0	3	68
m.0vbkc0	3	132
m.0vbkc0	3	153
m.0vbkc0	3	1927
m.0vbkc0	3	162
m.0vbkc0	3	1004
m.0vbkc0	3	33
m.0vbkc0	3	7
m.0vbkc0	3	39
m.0vbkc0	3	32
m.0vbkc0	3	16
m.0dxsqmk	3	1178
m.0dxsqmk	3	1239
m.0dxsqmk	3	227
m.0dxsqmk	3	2
m.0dxsqmk	3	12
m.0fvtc2k	3	1487
m.0fvtc2k	3	529
m.0fvtc2k	3	1287
m.0fvtc2k	3	20
m.0fvtc2k	3	1248
m.0fvtc2k	3	0
m.0fvtc2k	3	1271
m.0fvtc2k	3	1069
m.0fvtc2k	3	1463
m.0fvtc2k	3	1046
m.0fvtc2k	3	1680
m.0fvtc2k	3	69
m.0fvtc2k	3	55
m.0fvtc2k	3	534
m.0fvtc2k	3	1248
m.0fvtc2k	3	427
m.0fvtc2k	3	19
m.0fvtc2k	3	18
m.0fvtc2k	3	51
m.0fvtc2k	3	68
m.0fvtc2k	3	34
m.0fvtc2k	3	444
m.0fvtc2k	3	144
m.0fvtc2k	3	15
m.0fvtc2k	3	32
m.0fvtc2k	3	1248
m.0fvtc2k	3	149
m.0fvtc2k	3	679
m.0fvtc2k	3	230
m.0fvtc2k	3	224
m.0fvtc2k	3	1769
m.0fvtc2k	3	1898
m.0fvtc2k	3	111
m.0g1lqnc	3	1487
m.0g1lqnc	3	529
m.0g1lqnc	3	1287
m.0g1lqnc	3	20
m.0g1lqnc	3	1248
m.0g1lqnc	3	0
m.0g1lqnc	3	1271
m.0g1lqnc	3	1069
m.0g1lqnc	3	1463
m.0g1lqnc	3	1046
m.0g1lqnc	3	1680
m.0g1lqnc	3	69
m.0g1lqnc	3	55
m.0g1lqnc	3	534
m.0g1lqnc	3	1248
m.0g1lqnc	3	427
m.0g1lqnc	3	19
m.0g1lqnc	3	18
m.0g1lqnc	3	51
m.0g1lqnc	3	68
m.0g1lqnc	3	34
m.0g1lqnc	3	444
m.0g1lqnc	3	144
m.0g1lqnc	3	15
m.0g1lqnc	3	32
m.0g1lqnc	3	1248
m.0g1lqnc	3	149
m.0g1lqnc	3	679
m.0g1lqnc	3	230
m.0g1lqnc	3	224
m.0g1lqnc	3	1769
m.0g1lqnc	3	1898
m.0g1lqnc	3	111
m.0nkz396	3	110
m.0nkz396	3	20
m.0nkz396	3	1287
m.0nkz396	3	1239
m.0nkz396	3	16
m.0nkz396	3	50
m.0nkz396	3	1487
m.0nkz396	3	427
m.0nkz396	3	32
m.0nkz396	3	16
